Filename,ProductName,Version
git-read-tree.exe,,2.23.0.1
git-rebase.exe,,2.23.0.1
git-receive-pack.exe,,2.23.0.1
git-reflog.exe,,2.23.0.1
git-remote-ext.exe,,2.23.0.1
git-remote-fd.exe,,2.23.0.1
git-remote-ftp.exe,,2.23.0.1
git-remote-ftps.exe,,2.23.0.1
git-remote-http.exe,,2.23.0.1
git-remote-https.exe,,2.23.0.1
git-remote.exe,,2.23.0.1
git-repack.exe,,2.23.0.1
git-replace.exe,,2.23.0.1
git-rerere.exe,,2.23.0.1
git-reset.exe,,2.23.0.1
git-restore.exe,,2.23.0.1
git-rev-list.exe,,2.23.0.1
git-rev-parse.exe,,2.23.0.1
git-revert.exe,,2.23.0.1
git-rm.exe,,2.23.0.1
git-send-pack.exe,,2.23.0.1
git-sh-i18n--envsubst.exe,,2.23.0.1
git-shortlog.exe,,2.23.0.1
git-show-branch.exe,,2.23.0.1
git-show-index.exe,,2.23.0.1
git-show-ref.exe,,2.23.0.1
git-show.exe,,2.23.0.1
git-stage.exe,,2.23.0.1
git-stash.exe,,2.23.0.1
git-status.exe,,2.23.0.1
git-stripspace.exe,,2.23.0.1
git-submodule--helper.exe,,2.23.0.1
git-switch.exe,,2.23.0.1
git-symbolic-ref.exe,,2.23.0.1
git-tag.exe,,2.23.0.1
git-unpack-file.exe,,2.23.0.1
git-unpack-objects.exe,,2.23.0.1
git-update-index.exe,,2.23.0.1
git-update-ref.exe,,2.23.0.1
git-update-server-info.exe,,2.23.0.1
git-upload-archive.exe,,2.23.0.1
git-upload-pack.exe,,2.23.0.1
git-var.exe,,2.23.0.1
git-verify-commit.exe,,2.23.0.1
git-verify-pack.exe,,2.23.0.1
git-verify-tag.exe,,2.23.0.1
git-whatchanged.exe,,2.23.0.1
git-worktree.exe,,2.23.0.1
git-write-tree.exe,,2.23.0.1
git.exe,,2.23.0.1
GitHub.Authentication.exe,GitHub.Authentication,1.5.0.0
envsubst.exe,gettext utilities,0.19.8.0
gettext.exe,gettext utilities,0.19.8.0
git-lfs.exe,,2.8.0.0
git-receive-pack.exe,,2.23.0.1
git-upload-archive.exe,,2.23.0.1
git-upload-pack.exe,,2.23.0.1
git.exe,,2.23.0.1
lzmadec.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
lzmainfo.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
openssl.exe,The OpenSSL Toolkit,1.1.1.3
recode-sr-latin.exe,gettext utilities,0.19.8.0
tclsh.exe,Tcl 8.6 for Windows,8.6.2.9
tclsh86.exe,Tcl 8.6 for Windows,8.6.2.9
unxz.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
wish.exe,Tk 8.6 for Windows,8.6.2.9
wish86.exe,Tk 8.6 for Windows,8.6.2.9
xz.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
xzcat.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
xzdec.exe,XZ Utils <https://tukaani.org/xz/>,5.2.4.0
git-gui.exe,,2.23.0.1
git-lfs.exe,,2.23.0.1
git.exe,,2.23.0.1
gitk.exe,,2.23.0.1
bash.exe,,2.23.0.1
git.exe,,2.23.0.1
sh.exe,,2.23.0.1
unins000.exe,,51.1052.0.0
web-page.exe,GNU Image Manipulation Program,2.10.14.0
web-browser.exe,GNU Image Manipulation Program,2.10.14.0
wavelet-decompose.exe,GNU Image Manipulation Program,2.10.14.0
warp.exe,GNU Image Manipulation Program,2.10.14.0
van-gogh-lic.exe,GNU Image Manipulation Program,2.10.14.0
unit-editor.exe,GNU Image Manipulation Program,2.10.14.0
twain.exe,GNU Image Manipulation Program,2.10.14.0
tile-small.exe,GNU Image Manipulation Program,2.10.14.0
tile.exe,GNU Image Manipulation Program,2.10.14.0
sphere-designer.exe,GNU Image Manipulation Program,2.10.14.0
sparkle.exe,GNU Image Manipulation Program,2.10.14.0
softglow.exe,GNU Image Manipulation Program,2.10.14.0
smooth-palette.exe,GNU Image Manipulation Program,2.10.14.0
sharpen.exe,GNU Image Manipulation Program,2.10.14.0
selection-to-path.exe,GNU Image Manipulation Program,2.10.14.0
script-fu.exe,GNU Image Manipulation Program,2.10.14.0
screenshot.exe,SeteraSoft snappy,1.0.0.1
sample-colorize.exe,GNU Image Manipulation Program,2.10.14.0
qbist.exe,GNU Image Manipulation Program,2.10.14.0
procedure-browser.exe,GNU Image Manipulation Program,2.10.14.0
print.exe,GNU Image Manipulation Program,2.10.14.0
plugin-browser.exe,GNU Image Manipulation Program,2.10.14.0
photocopy.exe,GNU Image Manipulation Program,2.10.14.0
pagecurl.exe,GNU Image Manipulation Program,2.10.14.0
nl-filter.exe,GNU Image Manipulation Program,2.10.14.0
metadata-viewer.exe,GNU Image Manipulation Program,2.10.14.0
metadata-editor.exe,GNU Image Manipulation Program,2.10.14.0
max-rgb.exe,GNU Image Manipulation Program,2.10.14.0
map-object.exe,GNU Image Manipulation Program,2.10.14.0
lighting.exe,GNU Image Manipulation Program,2.10.14.0
jigsaw.exe,GNU Image Manipulation Program,2.10.14.0
ifs-compose.exe,GNU Image Manipulation Program,2.10.14.0
hot.exe,GNU Image Manipulation Program,2.10.14.0
help-browser.exe,GNU Image Manipulation Program,2.10.14.0
help.exe,GNU Image Manipulation Program,2.10.14.0
guillotine.exe,GNU Image Manipulation Program,2.10.14.0
grid.exe,GNU Image Manipulation Program,2.10.14.0
gradient-map.exe,GNU Image Manipulation Program,2.10.14.0
gradient-flare.exe,GNU Image Manipulation Program,2.10.14.0
goat-exercise.exe,GNU Image Manipulation Program,2.10.14.0
gimpressionist.exe,GNU Image Manipulation Program,2.10.14.0
gfig.exe,GNU Image Manipulation Program,2.10.14.0
fractal-trace.exe,GNU Image Manipulation Program,2.10.14.0
fractal-explorer.exe,GNU Image Manipulation Program,2.10.14.0
flame.exe,GNU Image Manipulation Program,2.10.14.0
filter-pack.exe,GNU Image Manipulation Program,2.10.14.0
film.exe,GNU Image Manipulation Program,2.10.14.0
file-xwd.exe,GNU Image Manipulation Program,2.10.14.0
file-xpm.exe,GNU Image Manipulation Program,2.10.14.0
file-xbm.exe,GNU Image Manipulation Program,2.10.14.0
file-wmf.exe,GNU Image Manipulation Program,2.10.14.0
file-webp.exe,GNU Image Manipulation Program,2.10.14.0
file-tiff.exe,GNU Image Manipulation Program,2.10.14.0
file-tga.exe,GNU Image Manipulation Program,2.10.14.0
file-svg.exe,GNU Image Manipulation Program,2.10.14.0
file-sunras.exe,GNU Image Manipulation Program,2.10.14.0
file-sgi.exe,GNU Image Manipulation Program,2.10.14.0
file-raw-data.exe,GNU Image Manipulation Program,2.10.14.0
file-psp.exe,GNU Image Manipulation Program,2.10.14.0
file-psd.exe,GNU Image Manipulation Program,2.10.14.0
file-ps.exe,GNU Image Manipulation Program,2.10.14.0
file-pnm.exe,GNU Image Manipulation Program,2.10.14.0
file-png.exe,GNU Image Manipulation Program,2.10.14.0
file-pix.exe,GNU Image Manipulation Program,2.10.14.0
file-pdf-save.exe,GNU Image Manipulation Program,2.10.14.0
file-pdf-load.exe,GNU Image Manipulation Program,2.10.14.0
file-pcx.exe,GNU Image Manipulation Program,2.10.14.0
file-pat.exe,GNU Image Manipulation Program,2.10.14.0
file-mng.exe,GNU Image Manipulation Program,2.10.14.0
file-jpeg.exe,GNU Image Manipulation Program,2.10.14.0
file-jp2-load.exe,GNU Image Manipulation Program,2.10.14.0
file-ico.exe,GNU Image Manipulation Program,2.10.14.0
file-html-table.exe,GNU Image Manipulation Program,2.10.14.0
file-heif.exe,GNU Image Manipulation Program,2.10.14.0
file-header.exe,GNU Image Manipulation Program,2.10.14.0
file-glob.exe,GNU Image Manipulation Program,2.10.14.0
file-gih.exe,GNU Image Manipulation Program,2.10.14.0
file-gif-save.exe,GNU Image Manipulation Program,2.10.14.0
file-gif-load.exe,GNU Image Manipulation Program,2.10.14.0
file-gegl.exe,GNU Image Manipulation Program,2.10.14.0
file-gbr.exe,GNU Image Manipulation Program,2.10.14.0
file-fli.exe,GNU Image Manipulation Program,2.10.14.0
file-fits.exe,GNU Image Manipulation Program,2.10.14.0
file-faxg3.exe,GNU Image Manipulation Program,2.10.14.0
file-dicom.exe,GNU Image Manipulation Program,2.10.14.0
file-desktop-link.exe,GNU Image Manipulation Program,2.10.14.0
file-dds.exe,GNU Image Manipulation Program,2.10.14.0
file-csource.exe,GNU Image Manipulation Program,2.10.14.0
file-compressor.exe,GNU Image Manipulation Program,2.10.14.0
file-cel.exe,GNU Image Manipulation Program,2.10.14.0
file-bmp.exe,GNU Image Manipulation Program,2.10.14.0
emboss.exe,GNU Image Manipulation Program,2.10.14.0
edge-dog.exe,GNU Image Manipulation Program,2.10.14.0
destripe.exe,GNU Image Manipulation Program,2.10.14.0
despeckle.exe,GNU Image Manipulation Program,2.10.14.0
depth-merge.exe,GNU Image Manipulation Program,2.10.14.0
decompose.exe,GNU Image Manipulation Program,2.10.14.0
curve-bend.exe,GNU Image Manipulation Program,2.10.14.0
crop-zealous.exe,GNU Image Manipulation Program,2.10.14.0
contrast-retinex.exe,GNU Image Manipulation Program,2.10.14.0
compose.exe,GNU Image Manipulation Program,2.10.14.0
colormap-remap.exe,GNU Image Manipulation Program,2.10.14.0
colorify.exe,GNU Image Manipulation Program,2.10.14.0
color-enhance.exe,GNU Image Manipulation Program,2.10.14.0
color-cube-analyze.exe,GNU Image Manipulation Program,2.10.14.0
cml-explorer.exe,GNU Image Manipulation Program,2.10.14.0
checkerboard.exe,GNU Image Manipulation Program,2.10.14.0
cartoon.exe,GNU Image Manipulation Program,2.10.14.0
busy-dialog.exe,GNU Image Manipulation Program,2.10.14.0
border-average.exe,GNU Image Manipulation Program,2.10.14.0
blur.exe,GNU Image Manipulation Program,2.10.14.0
blinds.exe,GNU Image Manipulation Program,2.10.14.0
animation-play.exe,GNU Image Manipulation Program,2.10.14.0
animation-optimize.exe,GNU Image Manipulation Program,2.10.14.0
align-layers.exe,GNU Image Manipulation Program,2.10.14.0
gimp-2.10.exe,GNU Image Manipulation Program,2.10.14.0
gimp-console-2.10.exe,GNU Image Manipulation Program,2.10.14.0
dotnet.exe,Microsoft® .NET Framework,3.100.119.60804
dotnet-aspnet-codegenerator-design.exe,dotnet-aspnet-codegenerator-design,2.1.7.18340
dotnet-aspnet-codegenerator-design.exe,dotnet-aspnet-codegenerator-design,2.1.7.18340
dotnet-aspnet-codegenerator-design.exe,dotnet-aspnet-codegenerator-design,2.1.7.18340
dotnet-aspnet-codegenerator-design.exe,dotnet-aspnet-codegenerator-design,2.1.7.18340
dotnet-aspnet-codegenerator-design.exe,dotnet-aspnet-codegenerator-design,2.1.7.18340
ef.exe,Microsoft Entity Framework Core,2.1.1.18157
ef.exe,Microsoft Entity Framework Core,2.1.1.18157
Microsoft.AspNetCore.Mvc.Razor.ViewCompilation-x64.exe,Microsoft ASP.NET Core,2.1.1.18157
Microsoft.AspNetCore.Mvc.Razor.ViewCompilation-x86.exe,Microsoft ASP.NET Core,2.1.1.18157
datacollector.exe,datacollector,15.0.0.0
testhost.exe,Microsoft.TestHost,15.0.0.0
testhost.x86.exe,Microsoft.TestHost.x86,15.0.0.0
fsc.exe,fsc,10.700.19.61006
fsi.exe,fsi,10.700.19.61006
datacollector.exe,datacollector,15.0.0.0
testhost.exe,Microsoft.TestHost,15.0.0.0
testhost.x86.exe,Microsoft.TestHost.x86,15.0.0.0
fsc.exe,fsc,10.400.319.25303
fsi.exe,fsi,10.400.319.25303
ef.exe,Microsoft Entity Framework Core,2.1.11.19108
ef.exe,Microsoft Entity Framework Core,2.1.11.19108
DPInst.exe,Driver Package Installer (DPInst),2.1.0.0
MSOXMLED.EXE,Microsoft Office InfoPath,12.0.4518.1014
msinfo32.exe,Microsoft® Windows® Operating System,6.2.18362.1
InputPersonalization.exe,Microsoft® Windows® Operating System,6.2.18362.1
mip.exe,Microsoft® Windows® Operating System,6.2.18362.1
ShapeCollector.exe,Microsoft® Windows® Operating System,6.2.18362.1
TabTip.exe,Microsoft® Windows® Operating System,6.2.18362.1
Bulk Rename Utility.exe,Bulk Rename Utility,3.3.1.0
unins000.exe,,51.1052.0.0
AUEPLauncher.exe,AUEPLauncher,1.0.0.1
AUEPMaster.exe,AUEPMaster,1950.15.1.117
AUEPUF.exe,AUEPUC.exe,1.0.0.1
7z.exe,7-Zip,19.0.0.0
amdow.exe,Radeon Settings,10.1.1.1788
AMDRSServ.exe,Radeon Settings,10.1.1.1788
AMDRSSrcExt.exe,Radeon Settings,10.1.1.1788
ATISetup.exe,AMD Software,1.0.0.1
cncmd.exe,Radeon Software,8.1.1.1501
EyefinityPro.exe,AMD Eyefinity Pro,1.0.0.0
installShell64.exe,installShell,1.0.0.3
MMLoadDrv.exe,Radeon Software,8.1.1.1501
MMLoadDrvPXDiscrete.exe,Radeon Software,8.1.1.1501
QtWebEngineProcess.exe,Qt5,5.13.0.0
RadeonSoftware.exe,Radeon Software,10.1.2.1788
RSServCmd.exe,Radeon Settings,10.1.1.1788
ZipUtility.exe,ZipUtility,1.0.0.0
YoutubeAPIWrapper.exe,YoutubeAPIWrapper,1.0.0.0
YoukuWrapper.exe,YoukuWrapper,1.0.0.0
TwitterWrapperClient.exe,TwitterWrapperClient,1.0.0.0
TwitchClient.exe,,0.0.0.0
StreamableAPIWrapper.exe,StreamableAPIWrapper,1.0.0.0
SinaWeiboWrapper.exe,SinaWeiboWrapper,1.0.0.0
RestreamAPIWrapper.exe,RestreamAPIWrapper,1.0.0.0
QuanminTVWrapper.exe,QuanminTVWrapper,1.0.0.0
MixerClient.exe,MixerClient,1.0.0.0
GfycatWrapper.exe,YoukuWrapper,1.0.0.0
FacebookClient.exe,FacebookClient,1.0.0.0
7z.exe,7-Zip,19.0.0.0
AMDCleanupUtility.exe,AMD Software,1.0.0.1
AMDSplashScreen.exe,AMD Software,1.0.0.1
ATISetup.exe,AMD Software,1.0.0.1
InstallManagerApp.exe,AMD Software,1.0.0.1
RadeonInstaller.exe,AMD Software,1.0.0.1
Setup.exe,AMD Software,1.0.0.1
7z.exe,7-Zip,19.0.0.0
7zFM.exe,7-Zip,19.0.0.0
7zG.exe,7-Zip,19.0.0.0
Uninstall.exe,7-Zip,19.0.0.0
Setup.exe,AMD Software,1.0.0.1
atieclxx.exe,AMD External Events,26.20.15002.61
atiesrxx.exe,AMD External Events,26.20.15002.61
atiodcli.exe,ATIODCLI Application,26.20.15002.61
atiode.exe,ATIODE Application,26.20.15002.61
ccc2_install.exe,Radeon Settings,8.911.3.3000
vulkaninfo32.exe,Vulkan Runtime,1.1.114.0
vulkaninfo64.exe,Vulkan Runtime,1.1.114.0
VC_redist.x64.exe,Microsoft Visual C++ 2017 Redistributable (x64) - 14.14.26429,14.14.26429.4
7z.exe,7-Zip,19.0.0.0
AMDCleanupUtility.exe,AMD Software,1.0.0.1
AMDSplashScreen.exe,AMD Software,1.0.0.1
ATISetup.exe,AMD Software,1.0.0.1
InstallManagerApp.exe,AMD Installer,1.0.0.1
RadeonInstaller.exe,AMD Software,1.0.0.1
Setup.exe,AMD Software,1.0.0.1
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
AMDPPMSettings.exe,AMD PPM Settings,5.0.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
AMD_Chipset_Software.exe,AMD_Chipset_Drivers,1.11.22.454
AMD_Chipset_Drivers.exe,AMD_Chipset_Drivers,1.11.22.454
devcon.exe,Microsoft® Windows® Operating System,10.0.16190.1000
devcon.exe,Microsoft® Windows® Operating System,10.0.16190.1000
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
AMDPPMSettings.exe,AMD PPM Settings,5.0.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst.exe,Driver Package Installer (DPInst),2.1.0.0
dpinst64.exe,Driver Package
